ID,Tweet,True Label,BERT 22,BERT 9,BERT,,Model vs Model,T test
2459,market_enmein_hikoi_hinaya_hiitem_enaayela_hihai_hikya_hibhai_hi_ot_otd_hi,0,0,1,1,,,
1281,_ot_othum_hidoosron_hika_hikhana_hinahi_hichinte_hi_otwaise_hiiski_hishakal_hiyehi_hibatati_hihai_hiki_hiwoh_hidhool_himatti_hihi_hikhaata_hihoga_hi_ot_ot,1,1,1,1,,,
2154,chittiyan_hikalaaiyan_hive_hibaby_enne_hiteri_hichutiya_hikataaiyan_hive_hi,1,1,1,1,,,
3261,tere_highar_hiaya_hi_otmain_hiaaya_hitujhko_hilenepic_hi_ottwitter_en_otcom 0ze0xeil1t_hi,0,0,0,0,,,
3082,aao_hiaap_hihum_hisab_himil_hikar_himanaye_hikejriwaldiwaspic twitter com i2yjiikz6x_ot,0,0,0,0,,,
2524,oye_histark_enkhaandaan_hike_hichiraag_hi_otye_hidekhpic_hi_ottwitter_en_otcom mpl3ui6ahw_hi,1,0,1,0,,,
645,_otlagta_hihai_himujhe_hidp_hichange_enkarni_hipadegi_hi_otwarna_hiaap_hijaise_hilog_himera_higender_enhi_hichange_enkar_hidoge_en_ot,0,0,0,0,,,
3410,ekhane_higender_ener_hivul_hita_hiami_hiiccha_hikorei_hidhorinai_hi_ot_otparizat_ot,0,0,0,0,,,
1589,aur_hithodi_hineeche_hijhuk_hikar_hikhel_hile_hiyounis_hi_ot,1,0,1,0,,,
817,aaj_hike_hibaad_hikisiko_hirt_ennahi_hikarunga_hi_ot_ot_otjao_hibigg_hiboss_endekho_hi_ot,1,1,1,0,,,
2940,gaand_hime_hidaal_hile_hiapna_hitalent_enbhenchod_hi_ot,1,0,0,0,,,
2824,dear_encongis_hi_ottu_hi13_otmat_hidekh_hi_otkyuki_hiyuvraj_hito_hidekhne_hilayak_hibhi_hinahi_hi_otd_hirt_en_otdear_ensanghis_hi_ottu_hi13_otdekh_hi_ot,1,1,1,0,,,
609,soon_ento_hibe_hiheard_enin_himumbai_hilocal_entrains_en_otdekha_hihai_hipehli_hibaar_hi_otsaajan_hiki_hiaakhon_himein_himodi_otsarkar_hi_ot,1,1,1,1,,,
1969,rimi_hisen_enko_hi4_otoption_enchahiye_hi_otbigg_hiboss_enkhelne_hiaayee_hihai_hiya_hikaun_hibanega_hicrorepati_hi,0,1,1,1,,,
570,aajkal_hikejriwal_otto_hikrk_hise_hibhi_hizyada_higaaliyan_hisunta_hihai_hi,1,1,1,1,,,
1860,dono_hifamilies_enpuri_hiki_hipuri_hiyaha_hihain_hiranveer_hi_otdeepika_hi_otshaadi_hikar_hilo_himandap_hiaccha_hilaga_hihua_hihai_hifree_enme_hikaam_hiho_hijayega_hi_ot,1,1,1,1,,,
1186,madam_ensagarika_hi_ottum_hi_otkaun_hijaat_hiho_hi_ot_otinsaan_hito_hinahi_hiho_hisakti_hi_othoti_hito_hiplayer_enki_hicaste_endekhne_hika_hisochti_hihi_hikyoo_hi_ot,0,0,0,0,,,
1457,mohabbat_hibarsa_hide_hina_hitu_hi_ottharak_hiaaya_hihai_hi_ot,1,0,0,0,,,
3108,ki_hiap_hilog_hik_hicaste_ense_hijyada_hikoi_hibhed_hibhav_hinhi_hikrta_hibs_hichahte_hiho_hiap_hilog_hior_hikrishna_hiji_hiki_hirespect_ento_hisab_hikrta_hih_himai_hibi_en,0,0,0,0,,,
3370,tum_hijitni_hibaar_hibologe_hilalu_otka_hibeta_hi9th_otfail_enhai_hiuska_hiaccount_enhandler_ensala_hiaur_hizyada_hitedhi_hienglish_himein_hitweet_enkaregi_hi_ot,0,1,1,1,,,
3323,happy_enbday_hianna_hiraho_hihamesha_hichaukanna_hidua_hime_hiyaad_hikarta_hihai_hitumhe_hidaruwala_hijaakar_hisambhalo_hiapni_hipost_enin_hilongewala_hi_ot,1,1,1,1,,,
886,aaptards_hiare_hitelling_enjethmalani_hiwont_entake_ena_enpenny_enfor_enthis_encase_enbhai_hijethmalani_hifree_enme_hiapni_hibiwi_hika_hicase_enbhi_hina_hilade_en,1,1,1,1,,,
2589,mumbai_hiindians_enagar_hikutte_hijaisa_hikhelegi_hitoh_hikutte_hijaisa_hihi_hihaaregi_hi_otabhijeet_hicskvmi_ot,1,1,1,1,,,
1203,bhaiiiiii_hi_otaaj_hito_himauka_hiaagaya_hi_otd_hi,0,0,0,0,,,
316,abey_enyaar_hibahut_hitweets_enkar_hidiye_hihain_hi_otbeizzati_hina_hikarana_hi_ot,1,1,1,1,,,
2993,ab_hiapne_hisapnon_hika_highar_hibook_enkarein_hisirf_hirs_en_ot2_otlakh_himein_hi_otaur_hizindagi_hibhar_hibank_enke_hiloan_enbharte_hibharte_himarr_hijaaye_hi_otbook_enkarein_hiaaj_hihi_hi_ot,1,1,1,1,,,
1980,kyu_hihum_hilog_hicaste_enk_hiliye_hiladte_hih_hi_otkaam_hik_hiliye_hini_hiek_himuslim_enkam_hikare_hiya_hihindu_hikya_hifark_hipadta_hih_hikaam_hihona_hichahiye_hi,0,0,0,0,,,
1529,double_enfaced_enhai_hikaran_hijohar_hi_otpaiso_hike_hiliye_hikhud_hika_higender_enbhi_hichange_enkr_hiskta_hiye_hi_otbb10_ot,0,0,0,0,,,
3225,_otacha_hihua_hikabaddi_hika_higame_ennhi_hirakha_hi_otwarna_hitum_hitoh_hiphysical_enviolence_enka_hiilzaam_hisab_hipar_hilagate_hi_ot_otgame_en_otka_himatlab_hipta_hihai_hitumhe_hi_ot,0,0,0,0,,,
2787,sunday_enraat_hiko_hi1_otbaje_hijaage_hiho_hitoh_hisingle_enho_hitum_hi_ot,1,0,1,1,,,
2169,srk_hi_otkoi_hiandekha_hi_otanjaana_hitumhare_hisapno_himein_hinahi_hiaaya_hi_otkajol_hi_otmeri_hishaadi_hitai_hiho_hichuki_hihai_hi_ottujhi_hiaai_highaal_hitikde_hi_ot,0,1,1,1,,,
918,aaj_hiblue_enhai_hipaani_hi_otpic_hi_ottwitter_en_otcom m2bff77ve2_hi,0,0,0,0,,,
2808,bihar_hijagega_hito_hihumare_hiup_enwalon_hiko_hibhi_hihosh_hiaayega_hi_otlalumuktbihar_ot,1,1,1,1,,,
3001,holi_hike_hidin_hidil_hikhil_hijaate_hihai_hi_otbangladesh_hike_hilun_hilag_hijaate_hihai_hiindvsban_ot,1,1,1,1,,,
2174,ashutosh_hiwhile_encrying_en_otyeh_hikaisi_higandi_hirajniti_hihai_hi_otsisodia_hika_hinaam_hiliya_hija_hiraha_hihai_hi_otk_hivishwas_hipar_hiungli_hiuthayi_hija_hirahi_hihai_hi,0,1,1,1,,,
797,panj_hitaare_hitheke_hiutthe_hibehke_hitaariyan_himain_hitera_hisaara_higussa_hinaachooo_hi,1,1,1,1,,,
2693,abhishek_otka_hicareer_enitna_hikharab_hichal_hiraha_hihai_hiki_hibechare_hiamitabh_otbachchan_hiko_hicommentary_enkarni_hipad_hitahi_hihai_hi_otkya_hidin_hiaa_higaye_hihain_hi_ot,1,1,1,1,,,
1092,ishq_hiaur_hipolitical_enparty_ense_hirishta_hichhupaye_hinahi_hichhupta_hihai_hi_otfarzipatrakarravishkumar_ot,0,1,1,1,,,
851,phone_enka_hiwallpaper_endekhte_hidekhte_hizindagi_hikat_hirahi_hihai_hi_ot,1,1,1,1,,,
3395,pm_enkoi_hibhi_hiho_hi_otgaaliya_hito_hideni_hihi_hihai_hi_ot,0,0,0,0,,,
987,somnath_hibharti_hiki_hiwife_enbol_hirahi_hihai_hito_hiinki_hisulag_hirahi_hiaur_hikhud_himodi_otji_hiki_hiwife_enko_hibulwane_himein_hipoora_hizor_hilaga_hidiya_hitha_hi_ot,1,1,1,1,,,
3396,_ot_otnever_en_othad_hiit_enbeen_enmuslim_enwoman_enn_hihindu_hirapist_en_otkejriwal_otwaha_hipahunch_higaye_hihote_hi_othumanity_enis_hidead_en_otcaste_enalive_en,0,0,0,0,,,
1387,bhai_hikuch_hikal_hike_hiliye_hibhi_hichhod_hide_hi_otrt_en_otkejriwaltakesoath_oti_hihope_enthat_enindia_enwins_enthe_hiworld_encup_en,0,1,1,1,,,
2872,sa_hihi_hidharm_hikehana_higalat_hihain_hi_otbuddhism_en_otjainism_en_otzen_hi_otzorastra_hisabhi_hi_otnon_enviolence_ensikhata_hihain_hi_ot,0,0,0,0,,,
16,mysalaryislike_ot_otbhai_hikuch_hipaise_hiudhaar_hide_hide_hi_ot,0,0,1,1,,,
2160,bhai_hiaise_hichutiyo_hike_hisath_hinahi_hikhelna_hihame_hi_otaapke_hiladkiyo_hiwali_hiteam_enbhejo_hi_otindvspak_ot,1,1,1,1,,,
255,duniya_hinu_enek_hionkar_hi_otgod_enis_hione_en_otda_himantr_hidene_hiwale_hi_otjaat_hipaat_hin_hioonch_hineech_hida_hifarq_himitaane_hiwale_hi_ot_otno_encaste_endiscrimination_en_ot,0,0,0,0,,,
2398,sonia_engandhi_otko_hipata_hinahi_hitha_hiki_hi90_ot_otdimag_hika_hivikas_hi5_otsaal_hitak_hiho_hijaata_hihai_hi_ot,1,1,1,1,,,
983,kahi_hi_otsuni_himaaf_hikijiyega_hi_otchhota_hibaccha_hihai_hi_otabhi_hibhi_hipogo_endekhta_hihai_hi_otpic_hi_ottwitter_en_otcom mvf8k0riaq_hi,0,1,1,1,,,
264,tu_hihi_hiwoh_hichutiya_hihai_hina_hijisko_hipm_enbanna_hitha_hi_otpic_hi_ottwitter_en_otcom 60xw0uwzvn_hi,1,1,1,1,,,
3126,aamir_hikhan_hi_otayye_hi_otkya_hibolti_hitu_hi_otmarathi_enwoman_en_otnigh_enikadna_hiaai_highaalya_himimarathi_ot,1,1,1,1,,,
2450,kejriwal_otapne_hireligion_enke_hicolumn_enme_hibold_enme_hi_ot1_ot_otagarwal_hi_ot99_ot_otchutiyapa_hi_otlikhte_hihai_hi,1,0,0,1,,,
